"MGRS_10km","n.taxa","n.neigh","ratio","diff"
"30SUJ98",171,473,1.76608187134503,302
"30SUJ97",130,618,3.75384615384615,488
"30SUJ99",146,571,2.91095890410959,425
"30SWH41",313,1253,3.00319488817891,940
"30SWH40",386,1219,2.1580310880829,833
"30SWH43",413,1176,1.84745762711864,763
"30STG41",55,434,6.89090909090909,379
"30SWH42",302,1230,3.07284768211921,928
"30STG40",61,458,6.50819672131148,397
"30SXK50",961,1418,0.475546305931322,457
"30SXK52",568,1475,1.59683098591549,907
"30SUJ50",42,270,5.42857142857143,228
"30SXK51",806,1473,0.827543424317618,667
"30STG39",200,462,1.31,262
"30SUJ49",115,380,2.30434782608696,265
"30SUJ48",132,482,2.65151515151515,350
"30SWH34",429,1296,2.02097902097902,867
"30STG32",72,459,5.375,387
"30SWH33",574,1231,1.14459930313589,657
"30STG31",16,238,13.875,222
"30SWH36",404,1267,2.13613861386139,863
"30STG34",323,675,1.08978328173375,352
"30SWH35",254,1292,4.08661417322835,1038
"30STG33",90,693,6.7,603
"30SWH38",146,852,4.83561643835616,706
"30SUJ41",54,167,2.09259259259259,113
"30STG36",30,213,6.1,183
"30SXK42",490,1330,1.71428571428571,840
"30SWH37",261,1090,3.17624521072797,829
"30SUJ40",25,244,8.76,219
"30STG35",48,552,10.5,504
"30SUJ43",118,269,1.27966101694915,151
"30STG38",85,391,3.6,306
"30SWH39",45,509,10.3111111111111,464
"30SUJ42",47,277,4.8936170212766,230
"30STG37",65,291,3.47692307692308,226
"30SUJ45",49,246,4.02040816326531,197
"30SUJ44",52,274,4.26923076923077,222
"30SUJ47",184,466,1.53260869565217,282
"30SUJ46",106,355,2.34905660377358,249
"30SXK81",876,1401,0.599315068493151,525
"30STG30",14,204,13.5714285714286,190
"30SXK80",708,1350,0.906779661016949,642
"30SXK82",875,1363,0.557714285714286,488
"30SUJ38",140,435,2.10714285714286,295
"30SUJ37",99,401,3.05050505050505,302
"30SUJ39",88,342,2.88636363636364,254
"30SUJ30",33,419,11.6969696969697,386
"30SUJ32",35,471,12.4571428571429,436
"30SUJ31",54,405,6.5,351
"30SUJ34",53,377,6.11320754716981,324
"30SUJ33",44,441,9.02272727272727,397
"30SUJ36",58,376,5.48275862068965,318
"30SUJ35",54,342,5.33333333333333,288
"30SXK70",665,1324,0.990977443609023,659
"30SXK72",635,1443,1.27244094488189,808
"30SUJ70",90,493,4.47777777777778,403
"30SXK71",609,1398,1.29556650246305,789
"30SUJ72",363,791,1.17906336088154,428
"30SUJ71",280,776,1.77142857142857,496
"30SUJ63",170,669,2.93529411764706,499
"30SUJ62",405,734,0.812345679012346,329
"30SUJ65",130,660,4.07692307692308,530
"30SUJ64",74,516,5.97297297297297,442
"30SUJ67",155,779,4.0258064516129,624
"30SUJ66",181,716,2.95580110497238,535
"30SUJ69",113,418,2.69911504424779,305
"30SUJ68",190,490,1.57894736842105,300
"30SUJ61",118,691,4.85593220338983,573
"30SUJ60",38,378,8.94736842105263,340
"30SUJ59",100,411,3.11,311
"30SUJ52",93,592,5.36559139784946,499
"30SUJ51",42,487,10.5952380952381,445
"30SUJ54",39,398,9.2051282051282,359
"30SUJ53",107,573,4.35514018691589,466
"30SUJ56",105,443,3.21904761904762,338
"30SUJ55",71,354,3.98591549295775,283
"30SUJ58",186,525,1.82258064516129,339
"30SUJ57",118,549,3.65254237288136,431
"30STG98",387,803,1.0749354005168,416
"30STG97",244,724,1.9672131147541,480
"30STG99",348,811,1.33045977011494,463
"30STG90",315,881,1.7968253968254,566
"30STG92",97,599,5.17525773195876,502
"30STG91",165,722,3.37575757575758,557
"30SXH82",540,989,0.831481481481481,449
"30STG94",46,411,7.93478260869565,365
"30SXH81",564,955,0.693262411347518,391
"30STG93",102,434,3.25490196078431,332
"30SXH84",596,1053,0.766778523489933,457
"30STG96",145,474,2.26896551724138,329
"30SXH83",571,1032,0.807355516637478,461
"30STG95",37,358,8.67567567567568,321
"30SXH86",720,1248,0.733333333333333,528
"30SXH85",653,1174,0.797856049004594,521
"30SXH88",620,1299,1.09516129032258,679
"30SXH87",836,1254,0.5,418
"30SXH80",340,914,1.68823529411765,574
"30STG87",113,652,4.76991150442478,539
"30STG86",45,504,10.2,459
"30STG89",281,705,1.50889679715302,424
"30SXH79",359,1019,1.83844011142061,660
"30STG88",314,704,1.24203821656051,390
"30SXH78",357,1093,2.06162464985994,736
"30SXH71",561,972,0.732620320855615,411
"30SXH70",286,935,2.26923076923077,649
"30SXH73",334,960,1.87425149700599,626
"30SXH72",388,938,1.41752577319588,550
"30SXH75",638,1100,0.724137931034483,462
"30SXH74",630,994,0.577777777777778,364
"30SXH77",463,1106,1.38876889848812,643
"30SXH76",636,1155,0.816037735849057,519
"30SXH68",126,748,4.93650793650794,622
"30SXH67",161,852,4.29192546583851,691
"30SXH69",119,732,5.15126050420168,613
"30SXH93",512,1044,1.0390625,532
"30SXH92",372,1012,1.72043010752688,640
"30SXH95",687,1200,0.746724890829694,513
"30SXH94",540,1046,0.937037037037037,506
"30SXH97",719,1384,0.924895688456189,665
"30SXH96",804,1302,0.619402985074627,498
"30SXH99",835,1415,0.694610778443114,580
"30SXH98",627,1468,1.34130781499203,841
"30SXH91",296,944,2.18918918918919,648
"30SXH90",377,853,1.26259946949602,476
"30SXH89",630,1241,0.96984126984127,611
"30SYK00",477,1312,1.75052410901468,835
"30SYK02",723,1466,1.02766251728907,743
"30SYK01",657,1395,1.12328767123288,738
"30SXH40",149,901,5.04697986577181,752
"30SVK10",319,681,1.13479623824451,362
"30SXH42",508,836,0.645669291338583,328
"30SVK12",169,568,2.36094674556213,399
"30SXH41",300,822,1.74,522
"30SVK11",291,694,1.38487972508591,403
"30SXH44",205,653,2.18536585365854,448
"30SXH43",229,791,2.45414847161572,562
"30SXH35",178,674,2.78651685393258,496
"30SXH34",225,763,2.39111111111111,538
"30SXH37",151,531,2.51655629139073,380
"30SXH36",156,545,2.49358974358974,389
"30SXH39",58,441,6.60344827586207,383
"30SXH38",109,458,3.20183486238532,349
"30SXH31",243,896,2.68724279835391,653
"30SVK01",154,661,3.29220779220779,507
"30SXH30",107,1025,8.57943925233645,918
"30SVK00",303,734,1.42244224422442,431
"30SXH33",286,897,2.13636363636364,611
"30SXH32",482,919,0.906639004149378,437
"30SVK02",66,484,6.33333333333333,418
"30SXH24",353,813,1.30311614730878,460
"30SXH23",417,892,1.13908872901679,475
"30SXH26",174,611,2.51149425287356,437
"30SXH25",250,776,2.104,526
"30SXH28",58,350,5.03448275862069,292
"30SXH27",78,522,5.69230769230769,444
"30SXH29",57,317,4.56140350877193,260
"30SXH60",521,948,0.81957773512476,427
"30SXH62",201,879,3.37313432835821,678
"30SXH61",167,916,4.48502994011976,749
"30SXH64",284,932,2.28169014084507,648
"30SXH63",197,904,3.58883248730964,707
"30SXH66",187,940,4.02673796791444,753
"30SXH65",396,969,1.4469696969697,573
"30SXH57",221,546,1.47058823529412,325
"30SXH56",161,622,2.86335403726708,461
"30SXH59",98,573,4.8469387755102,475
"30SXH58",141,524,2.71631205673759,383
"30SXH51",239,882,2.69037656903766,643
"30SXH50",337,841,1.49554896142433,504
"30SXH53",284,781,1.75,497
"30SXH52",232,766,2.30172413793103,534
"30SXH55",187,640,2.42245989304813,453
"30SXH54",205,715,2.48780487804878,510
"30SUG31",85,733,7.62352941176471,648
"30SUG30",235,840,2.57446808510638,605
"30SUG29",370,925,1.5,555
"30SXH46",208,475,1.28365384615385,267
"30SXH45",265,503,0.89811320754717,238
"30SXH48",329,492,0.495440729483283,163
"30SXH47",143,514,2.59440559440559,371
"30SUG22",117,601,4.13675213675214,484
"30SXH49",90,515,4.72222222222222,425
"30SUG21",217,675,2.11059907834101,458
"30SUG24",60,550,8.16666666666667,490
"30SUG23",43,608,13.1395348837209,565
"30SUG26",120,575,3.79166666666667,455
"30SUG25",73,573,6.84931506849315,500
"30SUG28",282,876,2.1063829787234,594
"30SUG27",274,726,1.64963503649635,452
"30SXH00",525,924,0.76,399
"30SUG20",111,722,5.5045045045045,611
"30SUG19",301,837,1.78073089700997,536
"30SUG18",343,821,1.3935860058309,478
"30SUG11",217,579,1.66820276497696,362
"30SUG10",166,767,3.62048192771084,601
"30SUG13",60,316,4.26666666666667,256
"30SUG12",98,435,3.43877551020408,337
"30SUG15",97,390,3.02061855670103,293
"30SUG14",89,356,3,267
"30SUG17",131,695,4.30534351145038,564
"30SUG16",59,493,7.35593220338983,434
"30SUG51",148,754,4.09459459459459,606
"30SUG50",174,1045,5.00574712643678,871
"30SUG53",371,804,1.16711590296496,433
"30SUG52",234,788,2.36752136752137,554
"30SVJ60",62,576,8.29032258064516,514
"30SVJ62",11,241,20.9090909090909,230
"30SVJ61",112,479,3.27678571428571,367
"30SUG44",170,703,3.13529411764706,533
"30SUG43",389,745,0.915167095115681,356
"30SUG46",197,560,1.84263959390863,363
"30SUG45",83,613,6.3855421686747,530
"30SVJ53",54,545,9.09259259259259,491
"30SUG48",110,885,7.04545454545455,775
"30SVJ52",88,402,3.56818181818182,314
"30SUG47",30,670,21.3333333333333,640
"30SVJ55",99,592,4.97979797979798,493
"30SVJ54",109,669,5.13761467889908,560
"30SUG49",553,985,0.78119349005425,432
"30SXH20",139,1017,6.31654676258993,878
"30SVJ57",18,279,14.5,261
"30SVJ56",37,493,12.3243243243243,456
"30SXH22",270,902,2.34074074074074,632
"30SVJ59",160,447,1.79375,287
"30SXH21",285,907,2.18245614035088,622
"30SVJ58",113,338,1.99115044247788,225
"30SUG40",364,848,1.32967032967033,484
"30SYK31",682,1339,0.963343108504399,657
"30SUG42",129,760,4.89147286821705,631
"30SYK30",595,1173,0.971428571428571,578
"30SUG41",261,750,1.8735632183908,489
"30SVJ51",4,559,138.75,555
"30SVJ50",336,588,0.75,252
"30SXH13",472,809,0.713983050847458,337
"30SXH12",369,785,1.12737127371274,416
"30SVJ49",88,561,5.375,473
"30SXH15",289,815,1.82006920415225,526
"30SXH14",456,845,0.853070175438597,389
"30SYK22",848,1334,0.57311320754717,486
"30SXH17",144,488,2.38888888888889,344
"30SUG33",131,674,4.14503816793893,543
"30SYK21",798,1362,0.706766917293233,564
"30SXH16",307,584,0.90228013029316,277
"30SUG32",342,702,1.05263157894737,360
"30SXH19",30,414,12.8,384
"30SUG35",334,592,0.772455089820359,258
"30SXH18",22,417,17.9545454545455,395
"30SUG34",357,623,0.745098039215686,266
"30SVJ42",111,393,2.54054054054054,282
"30SUG37",160,704,3.4,544
"30SVJ41",58,540,8.31034482758621,482
"30SUG36",63,550,7.73015873015873,487
"30SVJ44",224,616,1.75,392
"30SUG39",390,1001,1.56666666666667,611
"30SVJ43",289,579,1.00346020761246,290
"30SUG38",483,919,0.902691511387164,436
"30SVJ46",40,304,6.6,264
"30SVJ45",85,502,4.90588235294118,417
"30SXH11",302,850,1.81456953642384,548
"30SVJ48",79,462,4.84810126582278,383
"30SXH10",434,982,1.26267281105991,548
"30SVJ47",50,418,7.36,368
"30SYK20",661,1229,0.859304084720121,568
"30SVJ80",179,654,2.6536312849162,475
"30SVJ82",29,121,3.17241379310345,92
"30SVJ81",15,595,38.6666666666667,580
"30SVJ84",7,161,22,154
"30SVJ83",7,97,12.8571428571429,90
"30SXH09",236,449,0.902542372881356,213
"30SXH02",325,1107,2.40615384615385,782
"30SXH01",343,1049,2.05830903790087,706
"30SXH04",422,1094,1.59241706161137,672
"30SXH03",378,1137,2.00793650793651,759
"30SYK11",800,1316,0.645,516
"30SXH06",103,549,4.33009708737864,446
"30SYK10",631,1172,0.857369255150555,541
"30SXH05",139,810,4.8273381294964,671
"30SXH08",34,400,10.7647058823529,366
"30SYK12",716,1421,0.98463687150838,705
"30SXH07",62,453,6.30645161290323,391
"30SVJ75",112,482,3.30357142857143,370
"30SVJ74",23,427,17.5652173913043,404
"30SVJ77",160,398,1.4875,238
"30SVJ76",200,528,1.64,328
"30SVJ79",87,307,2.52873563218391,220
"30SVJ78",127,351,1.76377952755906,224
"30SYK51",225,824,2.66222222222222,599
"30SYK52",399,906,1.27067669172932,507
"30SVJ71",33,324,8.81818181818182,291
"30SVJ70",36,443,11.3055555555556,407
"30SVJ73",10,180,17,170
"30SVJ72",7,192,26.4285714285714,185
"30SVJ64",139,497,2.57553956834532,358
"30SVJ63",37,276,6.45945945945946,239
"30SVJ66",86,532,5.18604651162791,446
"30SVJ65",362,535,0.477900552486188,173
"30SVJ68",93,387,3.16129032258065,294
"30SVJ67",44,389,7.84090909090909,345
"30SVJ69",68,436,5.41176470588235,368
"30SYK40",457,1003,1.19474835886214,546
"30SYK42",518,1137,1.19498069498069,619
"30SYK41",495,1136,1.29494949494949,641
"30SUG08",515,816,0.584466019417476,301
"30SUG07",103,732,6.10679611650485,629
"30SUG09",489,820,0.676891615541922,331
"30SVJ17",82,550,5.70731707317073,468
"30SVJ16",167,485,1.90419161676647,318
"30SVJ19",199,692,2.47738693467337,493
"30SVJ18",86,493,4.73255813953488,407
"30SUG00",257,773,2.00778210116732,516
"30SYK32",680,1305,0.919117647058823,625
"30SUG02",31,451,13.5483870967742,420
"30SUG01",91,606,5.65934065934066,515
"30SWF76",487,695,0.427104722792608,208
"30SUG04",98,375,2.8265306122449,277
"30SUG03",57,360,5.31578947368421,303
"30SWF78",218,821,2.76605504587156,603
"30SVJ11",245,665,1.71428571428571,420
"30SUG06",31,496,15,465
"30SWF77",201,789,2.92537313432836,588
"30SVJ10",108,677,5.26851851851852,569
"30SUG05",122,392,2.21311475409836,270
"30SVJ13",97,515,4.30927835051546,418
"30SVJ12",132,646,3.89393939393939,514
"30SVJ15",93,448,3.81720430107527,355
"30SVJ14",50,374,6.48,324
"30SWF69",423,814,0.92434988179669,391
"30SWF68",317,794,1.50473186119874,477
"30SVJ06",284,666,1.34507042253521,382
"30SVJ05",93,624,5.70967741935484,531
"30SVJ08",48,478,8.95833333333333,430
"30SVJ07",52,560,9.76923076923077,508
"30SVJ09",101,689,5.82178217821782,588
"30SWF67",266,753,1.83082706766917,487
"30SVJ00",180,701,2.89444444444444,521
"30SWF66",206,655,2.17961165048544,449
"30SVJ02",50,749,13.98,699
"30SVJ01",149,788,4.28859060402685,639
"30SVJ04",35,511,13.6,476
"30SVJ03",42,608,13.4761904761905,566
"30SVJ40",178,558,2.13483146067416,380
"30SWF58",275,898,2.26545454545455,623
"30SWF57",260,759,1.91923076923077,499
"30SWF59",416,860,1.06730769230769,444
"30SVJ39",169,623,2.68639053254438,454
"30SVJ38",262,543,1.07251908396947,281
"30SWF98",164,590,2.59756097560976,426
"30SVJ31",46,532,10.5652173913043,486
"30SVJ30",76,429,4.64473684210526,353
"30SVJ33",103,684,5.64077669902913,581
"30SWF99",283,799,1.82332155477032,516
"30SVJ32",43,608,13.1395348837209,565
"30SVJ35",90,467,4.18888888888889,377
"30SVJ34",165,635,2.84848484848485,470
"30SVJ37",18,546,29.3333333333333,528
"30SVJ36",113,351,2.10619469026549,238
"30SVJ28",216,574,1.65740740740741,358
"30SVJ27",122,600,3.91803278688525,478
"30SVJ29",56,685,11.2321428571429,629
"30SUG99",134,681,4.08208955223881,547
"30SUG98",216,564,1.61111111111111,348
"30SWF87",340,699,1.05588235294118,359
"30SVJ20",172,522,2.03488372093023,350
"30SWF86",123,629,4.11382113821138,506
"30SWF89",295,855,1.89830508474576,560
"30SVJ22",299,644,1.15384615384615,345
"30SWF88",234,713,2.04700854700855,479
"30SVJ21",64,615,8.609375,551
"30SVJ24",69,483,6,414
"30SVJ23",194,585,2.01546391752577,391
"30SVJ26",100,420,3.2,320
"30SVJ25",58,438,6.55172413793103,380
"30SWF79",344,825,1.39825581395349,481
"30SUG71",86,801,8.31395348837209,715
"30SUG70",320,1099,2.434375,779
"30SUG73",252,1064,3.22222222222222,812
"30SUG72",243,936,2.85185185185185,693
"30SUG75",629,985,0.565977742448331,356
"30SUG74",576,1070,0.857638888888889,494
"30SUG66",142,799,4.62676056338028,657
"30SUG65",356,891,1.50280898876405,535
"30SUG68",63,456,6.23809523809524,393
"30SUG67",99,448,3.52525252525253,349
"30SUG69",134,679,4.06716417910448,545
"30SUG60",83,1042,11.5542168674699,959
"30SUG62",460,782,0.7,322
"30SUG61",96,765,6.96875,669
"30SUG64",473,944,0.995771670190275,471
"30SUG63",317,926,1.9211356466877,609
"30SUG55",181,699,2.86187845303867,518
"30SUG54",209,787,2.76555023923445,578
"30SUG57",196,466,1.37755102040816,270
"30SUG56",157,587,2.73885350318471,430
"30SUG59",256,850,2.3203125,594
"30SUG58",89,687,6.71910112359551,598
"30SUG91",279,833,1.98566308243728,554
"30SUG90",222,893,3.02252252252252,671
"30SUG93",337,1014,2.00890207715134,677
"30SUG92",303,961,2.17161716171617,658
"30SUG95",533,1053,0.975609756097561,520
"30SUG94",375,1054,1.81066666666667,679
"30SUG97",113,786,5.95575221238938,673
"30SUG96",431,953,1.21113689095128,522
"30SUG88",53,474,7.94339622641509,421
"30SUG87",153,655,3.28104575163399,502
"30SUG89",130,662,4.09230769230769,532
"30SVJ97",44,350,6.95454545454545,306
"30SVJ96",54,287,4.31481481481481,233
"30SVJ99",20,332,15.6,312
"30SVJ98",68,304,3.47058823529412,236
"30SUG80",216,1010,3.67592592592593,794
"30SUG82",398,948,1.38190954773869,550
"30SUG81",111,854,6.69369369369369,743
"30SUG84",497,1101,1.21529175050302,604
"30SUG83",638,1029,0.612852664576803,391
"30SVJ91",23,821,34.695652173913,798
"30SUG86",310,961,2.1,651
"30SVJ90",451,826,0.831485587583149,375
"30SUG85",484,1067,1.20454545454545,583
"30SVJ93",21,226,9.76190476190476,205
"30SVJ92",38,546,13.3684210526316,508
"30SVJ95",41,224,4.46341463414634,183
"30SVJ94",5,140,27,135
"30SUG77",80,493,5.1625,413
"30SUG76",176,882,4.01136363636364,706
"30SUG79",214,630,1.94392523364486,416
"30SUG78",39,401,9.28205128205128,362
"30SVJ86",80,330,3.125,250
"30SVJ85",45,251,4.57777777777778,206
"30SVJ88",39,297,6.61538461538461,258
"30SVJ87",85,355,3.17647058823529,270
"30SVJ89",22,310,13.0909090909091,288
"30SWF25",44,516,10.7272727272727,472
"30SWF27",414,1168,1.82125603864734,754
"30SWF26",317,904,1.85173501577287,587
"30SWF29",382,1270,2.32460732984293,888
"30SWF28",540,1213,1.2462962962963,673
"30SWF16",326,947,1.90490797546012,621
"30SWF18",538,1258,1.33828996282528,720
"30SWF17",525,1212,1.30857142857143,687
"30SWF19",370,1300,2.51351351351351,930
"30SWF47",478,878,0.836820083682008,400
"30SWF49",402,955,1.37562189054726,553
"30SWF48",349,987,1.82808022922636,638
"30SWF36",234,858,2.66666666666667,624
"30SWF38",425,1127,1.65176470588235,702
"30SWF37",412,1076,1.61165048543689,664
"30SWF39",357,1117,2.12885154061625,760
"30SUH50",349,853,1.44412607449857,504
"30SUH52",175,534,2.05142857142857,359
"30SUH51",306,710,1.3202614379085,404
"30SUH43",148,508,2.43243243243243,360
"30SUH42",201,531,1.64179104477612,330
"30SUH45",200,529,1.645,329
"30SUH44",197,470,1.38578680203046,273
"30SUH47",122,670,4.49180327868852,548
"30SUH46",151,632,3.18543046357616,481
"30SUH49",159,416,1.61635220125786,257
"30SUH48",183,629,2.43715846994536,446
"30SUH41",190,703,2.7,513
"30SUH40",433,927,1.14087759815242,494
"30SUH39",71,556,6.83098591549296,485
"30SWF07",450,1152,1.56,702
"30SWF06",268,905,2.37686567164179,637
"30SWF09",427,1313,2.07494145199063,886
"30SWF08",498,1263,1.53614457831325,765
"30SUH32",213,612,1.87323943661972,399
"30SUH31",197,762,2.86802030456853,565
"30SUH34",144,516,2.58333333333333,372
"30SUH33",228,581,1.54824561403509,353
"30SUH36",268,601,1.24253731343284,333
"30SUH35",137,516,2.76642335766423,379
"30SUH38",203,676,2.33004926108374,473
"30SUH37",405,655,0.617283950617284,250
"30SUH70",281,739,1.62989323843416,458
"30SUH72",243,750,2.08641975308642,507
"30SUH71",375,778,1.07466666666667,403
"30SUH74",181,909,4.02209944751381,728
"30SUH73",235,777,2.3063829787234,542
"30SVK81",34,395,10.6176470588235,361
"30SVK80",20,292,13.6,272
"30SVK82",181,459,1.53591160220994,278
"30SUH65",210,683,2.25238095238095,473
"30SUH64",152,537,2.53289473684211,385
"30SUH67",155,627,3.04516129032258,472
"30SUH66",111,680,5.12612612612613,569
"30SUH69",29,231,6.96551724137931,202
"30SUH68",46,349,6.58695652173913,303
"30SUH61",230,725,2.15217391304348,495
"30SUH60",397,753,0.896725440806045,356
"30SUH63",245,492,1.00816326530612,247
"30SUH62",167,605,2.62275449101796,438
"30SVK70",139,272,0.956834532374101,133
"30SVK72",141,438,2.1063829787234,297
"30SVK71",77,322,3.18181818181818,245
"30SUH54",266,483,0.815789473684211,217
"30SUH53",182,488,1.68131868131868,306
"30SUH56",259,553,1.13513513513514,294
"30SUH55",230,532,1.31304347826087,302
"30SUH58",62,466,6.51612903225806,404
"30SVK62",87,577,5.63218390804598,490
"30SUH57",162,539,2.32716049382716,377
"30SUH59",39,318,7.15384615384615,279
"30SUH07",373,780,1.0911528150134,407
"30SUH06",248,730,1.94354838709677,482
"30SUH09",156,636,3.07692307692308,480
"30SUH08",307,773,1.51791530944625,466
"30SUH01",146,576,2.94520547945205,430
"30SUH00",244,667,1.73360655737705,423
"30SUH03",327,678,1.07339449541284,351
"30SUH02",208,567,1.72596153846154,359
"30SUH05",206,655,2.17961165048544,449
"30SUH04",148,681,3.60135135135135,533
"30SVK90",35,296,7.45714285714286,261
"30SVK92",244,450,0.844262295081967,206
"30SVK91",90,397,3.41111111111111,307
"30SUH30",399,940,1.35588972431078,541
"30SUH29",187,621,2.32085561497326,434
"30SUH28",250,723,1.892,473
